id,show_title,show_year,imdb_rating,reel_rating,prime,netflix,disney,hulu
2478,the genetic detective,2020,7.5,52,FALSE,FALSE,FALSE,TRUE
2479,law &amp; order true crime,2017,7.4,52,FALSE,FALSE,FALSE,TRUE
2480,i love you america,2017,5.8,52,FALSE,FALSE,FALSE,TRUE
2481,dagashi kashi,2016,6.2,52,FALSE,FALSE,FALSE,TRUE
2482,in my skin,2020,7.5,52,FALSE,FALSE,FALSE,TRUE
2483,momma named me sheriff,2019,6.1,52,FALSE,FALSE,FALSE,TRUE
2484,sherman's showcase,2019,6.2,52,FALSE,FALSE,FALSE,TRUE
2485,the aliens,2016,6.1,52,FALSE,FALSE,FALSE,TRUE
2486,i am frankie,2017,6.2,52,FALSE,FALSE,FALSE,TRUE
2487,butterfly,2018,6.4,51,FALSE,FALSE,FALSE,TRUE
2488,casey anthony: an american murder mystery,2017,7.2,51,FALSE,FALSE,FALSE,TRUE
2489,the menendez murders: erik tells all,2017,7.4,51,FALSE,FALSE,FALSE,TRUE
2490,marrying millions,2019,4.9,51,FALSE,FALSE,FALSE,TRUE
2491,jann,2019,7.0,51,FALSE,FALSE,FALSE,TRUE
2492,murder in the heartland,2017,7.6,51,FALSE,FALSE,FALSE,TRUE
2493,stars align,2019,7.1,51,FALSE,FALSE,FALSE,TRUE
2494,my feet are killing me,2020,6.6,51,FALSE,FALSE,FALSE,TRUE
2495,cults and extreme belief,2018,7.5,51,FALSE,FALSE,FALSE,TRUE
2496,little big shots,2016,7.3,51,FALSE,FALSE,FALSE,TRUE
2497,match game,2016,6.1,51,FALSE,FALSE,FALSE,TRUE
2498,world of dance,2017,7.2,51,FALSE,FALSE,FALSE,TRUE
2499,demon lord retry!,2019,6.7,50,FALSE,FALSE,FALSE,TRUE
2500,feed the beast,2016,6.7,50,FALSE,FALSE,FALSE,TRUE
2501,no guns life,2019,6.8,50,FALSE,FALSE,FALSE,TRUE
2502,d.gray-man hallow,2016,7.7,50,FALSE,FALSE,FALSE,TRUE
2503,a very brady renovation,2019,8.1,50,FALSE,FALSE,FALSE,TRUE
2504,below the surface,2017,7.3,50,FALSE,FALSE,FALSE,TRUE
2505,ellen's game of games,2017,5.0,50,FALSE,FALSE,FALSE,TRUE
2506,cherries wild,2021,4.4,50,FALSE,FALSE,FALSE,TRUE
2507,forged in fire: beat the judges,2020,8.4,50,FALSE,FALSE,FALSE,TRUE
2508,arte,2020,6.9,50,FALSE,FALSE,FALSE,TRUE
2509,cake,2019,6.2,50,FALSE,FALSE,FALSE,TRUE
2510,rock the block,2019,6.6,50,FALSE,FALSE,FALSE,TRUE
2511,our cartoon president,2018,5.1,50,FALSE,FALSE,FALSE,TRUE
2512,the wall,2016,6.0,50,FALSE,FALSE,FALSE,TRUE
2513,senryu girl,2019,7.0,49,FALSE,FALSE,FALSE,TRUE
2514,jodi arias: an american murder mystery,2018,7.1,49,FALSE,FALSE,FALSE,TRUE
2515,maxxx,2020,6.4,49,FALSE,FALSE,FALSE,TRUE
2516,kings of pain,2019,6.6,49,FALSE,FALSE,FALSE,TRUE
2517,dream corp llc,2016,7.2,49,FALSE,FALSE,FALSE,TRUE
2518,children of the snow,2019,7.2,49,FALSE,FALSE,FALSE,TRUE
2519,bad habits holy orders,2017,7.0,49,FALSE,FALSE,FALSE,TRUE
2520,property brothers: forever home,2019,6.5,49,FALSE,FALSE,FALSE,TRUE
2521,wasted,2016,7.4,49,FALSE,FALSE,FALSE,TRUE
2522,game of talents,2021,4.3,49,FALSE,FALSE,FALSE,TRUE
2523,party of five,2020,5.4,49,FALSE,FALSE,FALSE,TRUE
2524,undefeated bahamut chronicle,2016,6.5,49,FALSE,FALSE,FALSE,TRUE
2525,total bellas,2016,5.8,49,FALSE,FALSE,FALSE,TRUE
2526,celebs go dating,2016,5.6,49,FALSE,FALSE,FALSE,TRUE
2527,genius junior,2018,7.6,49,FALSE,FALSE,FALSE,TRUE
2528,boy band,2017,5.5,49,FALSE,FALSE,FALSE,TRUE
2529,driven,2020,7.6,49,FALSE,FALSE,FALSE,TRUE
2530,miz &amp; mrs,2018,6.4,49,FALSE,FALSE,FALSE,TRUE
2531,unikitty!,2017,5.6,49,FALSE,FALSE,FALSE,TRUE
2532,bong appétit,2016,7.9,48,FALSE,FALSE,FALSE,TRUE
2533,trolls: trollstopia,2020,7.0,48,FALSE,FALSE,FALSE,TRUE
2534,appare-ranman!,2020,6.9,48,FALSE,FALSE,FALSE,TRUE
2535,rob riggle global investigator,2020,7.3,48,FALSE,FALSE,FALSE,TRUE
2536,indebted,2020,4.5,48,FALSE,FALSE,FALSE,TRUE
2537,don't,2020,5.6,48,FALSE,FALSE,FALSE,TRUE
2538,celebrity wheel of fortune,2021,7.2,48,FALSE,FALSE,FALSE,TRUE
2539,welcome to plathville,2019,5.3,48,FALSE,FALSE,FALSE,TRUE
2540,gap year,2017,7.0,48,FALSE,FALSE,FALSE,TRUE
2541,the real housewives of potomac,2016,4.8,48,FALSE,FALSE,FALSE,TRUE
2542,kono yuusha ga ore tueee kuse ni shinchou sugiru,2019,7.4,48,FALSE,FALSE,FALSE,TRUE
2543,who killed jeffrey epstein?,2020,6.1,48,FALSE,FALSE,FALSE,TRUE
2544,diesel brothers,2016,6.5,47,FALSE,FALSE,FALSE,TRUE
2545,hakumei and mikochi,2018,7.3,47,FALSE,FALSE,FALSE,TRUE
2546,holly hobbie,2018,6.6,47,FALSE,FALSE,FALSE,TRUE
2547,unexpected,2017,5.2,47,FALSE,FALSE,FALSE,TRUE
2548,the con,2020,6.9,47,FALSE,FALSE,FALSE,TRUE
2549,all night,2018,5.8,47,FALSE,FALSE,FALSE,TRUE
2550,torn from the headlines: the new york post reports,2020,6.9,47,FALSE,FALSE,FALSE,TRUE
2551,urara meirocho,2017,7.4,47,FALSE,FALSE,FALSE,TRUE
2552,1969,2019,7.0,47,FALSE,FALSE,FALSE,TRUE
2553,mythbusters jr.,2019,6.9,47,FALSE,FALSE,FALSE,TRUE
2554,bloque de búsqueda,2016,7.9,47,FALSE,FALSE,FALSE,TRUE
2555,90 day fiancé: self-quarantined,2020,5.1,47,FALSE,FALSE,FALSE,TRUE
2556,the case that haunts me,2018,7.8,47,FALSE,FALSE,FALSE,TRUE
2557,the school that tried to end racism,2020,,47,FALSE,FALSE,FALSE,TRUE
2558,taken at birth,2019,8.3,47,FALSE,FALSE,FALSE,TRUE
2559,hidden potential,2018,6.9,47,FALSE,FALSE,FALSE,TRUE
2560,the golden state killer: it's not over,2018,6.8,47,FALSE,FALSE,FALSE,TRUE
2561,love in the time of corona,2020,5.8,47,FALSE,FALSE,FALSE,TRUE
2562,name that tune,2021,4.5,46,FALSE,FALSE,FALSE,TRUE
2563,chio's school road,2018,7.4,46,FALSE,FALSE,FALSE,TRUE
2564,endlings,2020,4.6,46,FALSE,FALSE,FALSE,TRUE
2565,i can see your voice,2020,5.7,46,FALSE,FALSE,FALSE,TRUE
2566,the dude perfect show,2016,6.7,46,FALSE,FALSE,FALSE,TRUE
2567,who wants to be a millionaire,2020,6.1,46,FALSE,FALSE,FALSE,TRUE
2568,atlas of cursed places,2020,5.6,46,FALSE,FALSE,FALSE,TRUE
2569,the powerpuff girls,2016,3.6,45,FALSE,FALSE,FALSE,TRUE
2570,girls beyond the wasteland,2016,5.3,45,FALSE,FALSE,FALSE,TRUE
2571,love connection,2017,,45,FALSE,FALSE,FALSE,TRUE
2572,lost gold of world war ii,2019,6.4,45,FALSE,FALSE,FALSE,TRUE
2573,the paynes,2018,4.9,45,FALSE,FALSE,FALSE,TRUE
2574,the riveras,2016,7.5,45,FALSE,FALSE,FALSE,TRUE
2575,press your luck,2019,6.2,45,FALSE,FALSE,FALSE,TRUE
2576,hitler's last stand,2018,6.3,45,FALSE,FALSE,FALSE,TRUE
2577,cold valley,2018,7.2,44,FALSE,FALSE,FALSE,TRUE
2578,the 1990s: the deadliest decade,2018,7.9,44,FALSE,FALSE,FALSE,TRUE
2579,oh jerome no,2019,8.0,44,FALSE,FALSE,FALSE,TRUE
2580,ladhood,2019,7.2,44,FALSE,FALSE,FALSE,TRUE
2581,twisted sisters,2018,6.8,44,FALSE,FALSE,FALSE,TRUE
2582,unpolished,2019,5.4,44,FALSE,FALSE,FALSE,TRUE
2583,killer unknown,2018,7.1,44,FALSE,FALSE,FALSE,TRUE
2584,afterlost,2019,5.6,43,FALSE,FALSE,FALSE,TRUE
2585,the show must go on: the queen + adam lambert story,2019,7.8,43,FALSE,FALSE,FALSE,TRUE
2586,supermarket stakeout,2019,6.6,43,FALSE,FALSE,FALSE,TRUE
2587,britain's best home cook,2018,8.0,43,FALSE,FALSE,FALSE,TRUE
2588,azur lane,2019,5.7,43,FALSE,FALSE,FALSE,TRUE
2589,save my skin,2020,,43,FALSE,FALSE,FALSE,TRUE
2590,dies irae,2017,4.7,43,FALSE,FALSE,FALSE,TRUE
2591,connecting...,2020,5.0,43,FALSE,FALSE,FALSE,TRUE
2592,chandra levy: an american murder mystery,2017,6.5,43,FALSE,FALSE,FALSE,TRUE
2593,pamela smart: an american murder mystery,2018,6.6,43,FALSE,FALSE,FALSE,TRUE
2594,the boonies,2016,7.3,43,FALSE,FALSE,FALSE,TRUE
2595,ancient top 10,2016,7.9,43,FALSE,FALSE,FALSE,TRUE
2596,where's waldo?,2020,7.5,42,FALSE,FALSE,FALSE,TRUE
2597,buried secrets of world war ii,2019,7.2,42,FALSE,FALSE,FALSE,TRUE
2598,a little late with lilly singh,2019,1.6,42,FALSE,FALSE,FALSE,TRUE
2599,the masked dancer,2020,3.9,42,FALSE,FALSE,FALSE,TRUE
2600,the other guy,2017,6.9,42,FALSE,FALSE,FALSE,TRUE
2601,the $100000 pyramid,2016,6.2,42,FALSE,FALSE,FALSE,TRUE
2602,the happy days of garry marshall,2020,8.2,42,FALSE,FALSE,FALSE,TRUE
2603,bem,2019,6.0,42,FALSE,FALSE,FALSE,TRUE
2604,street outlaws: memphis,2018,6.5,42,FALSE,FALSE,FALSE,TRUE
2605,eater's guide to the world,2020,6.9,42,FALSE,FALSE,FALSE,TRUE
2606,mix: meisei story,2019,7.5,42,FALSE,FALSE,FALSE,TRUE
2607,container homes,2016,6.2,42,FALSE,FALSE,FALSE,TRUE
2608,paradise run,2016,6.1,42,FALSE,FALSE,FALSE,TRUE
2609,buddy vs. duff,2019,5.2,42,FALSE,FALSE,FALSE,TRUE
2610,dead by dawn,2019,7.2,41,FALSE,FALSE,FALSE,TRUE
2611,sorcerous stabber orphen,2020,5.7,41,FALSE,FALSE,FALSE,TRUE
2612,the toe bro,2019,7.9,41,FALSE,FALSE,FALSE,TRUE
2613,worst bakers in america,2016,6.1,41,FALSE,FALSE,FALSE,TRUE
2614,dress to impress,2017,5.9,41,FALSE,FALSE,FALSE,TRUE
2615,the last days of phil hartman,2019,7.8,41,FALSE,FALSE,FALSE,TRUE
2616,vice investigates,2019,6.7,41,FALSE,FALSE,FALSE,TRUE
2617,blood runs cold,2018,7.3,41,FALSE,FALSE,FALSE,TRUE
2618,spartan: ultimate team challenge,2016,5.9,41,FALSE,FALSE,FALSE,TRUE
2619,best baker in america,2017,,41,FALSE,FALSE,FALSE,TRUE
2620,sweet home sextuplets,2018,6.2,41,FALSE,FALSE,FALSE,TRUE
2621,card sharks,2019,5.3,41,FALSE,FALSE,FALSE,TRUE
2622,master distiller,2019,8.6,40,FALSE,FALSE,FALSE,TRUE
2623,madagascar: a little wild,2020,6.4,40,FALSE,FALSE,FALSE,TRUE
2624,christina on the coast,2019,3.3,40,FALSE,FALSE,FALSE,TRUE
2625,wtf baron davis,2019,8.0,40,FALSE,FALSE,FALSE,TRUE
2626,the mighty ones,2020,7.4,40,FALSE,FALSE,FALSE,TRUE
2627,many sides of jane,2019,6.0,40,FALSE,FALSE,FALSE,TRUE
2628,60 days in: narcoland,2019,6.1,40,FALSE,FALSE,FALSE,TRUE
2629,twisted love,2020,6.1,40,FALSE,FALSE,FALSE,TRUE
2630,natalie wood: an american murder mystery,2018,6.5,40,FALSE,FALSE,FALSE,TRUE
2631,special 7: special crime investigation unit,2019,6.5,40,FALSE,FALSE,FALSE,TRUE
2632,bride killa,2018,7.1,40,FALSE,FALSE,FALSE,TRUE
2633,infinite dendrogram,2020,5.9,40,FALSE,FALSE,FALSE,TRUE
2634,dot.,2016,7.1,39,FALSE,FALSE,FALSE,TRUE
2635,eva la trailera,2017,7.3,39,FALSE,FALSE,FALSE,TRUE
2636,a3!,2020,6.6,39,FALSE,FALSE,FALSE,TRUE
2637,the proposal,2018,1.8,39,FALSE,FALSE,FALSE,TRUE
2638,return to downton abbey: a grand event,2019,6.5,39,FALSE,FALSE,FALSE,TRUE
2639,the burger show,2018,7.7,39,FALSE,FALSE,FALSE,TRUE
2640,o.j. simpson: the lost confession?,2018,6.7,39,FALSE,FALSE,FALSE,TRUE
2641,jamie's quick &amp; easy food,2017,8.3,39,FALSE,FALSE,FALSE,TRUE
2642,star wars galaxy's edge: adventure awaits,2019,5.3,38,FALSE,FALSE,FALSE,TRUE
2643,smile down the runway,2020,6.8,38,FALSE,FALSE,FALSE,TRUE
2644,woman,2016,7.3,37,FALSE,FALSE,FALSE,TRUE
2645,deadly legacy,2018,,37,FALSE,FALSE,FALSE,TRUE
2646,the bravest knight,2019,6.4,37,FALSE,FALSE,FALSE,TRUE
2647,born behind bars,2017,8.1,37,FALSE,FALSE,FALSE,TRUE
2648,supermarket sweep,2019,4.6,37,FALSE,FALSE,FALSE,TRUE
2649,ranger rob,2016,6.3,37,FALSE,FALSE,FALSE,TRUE
2650,open door,2019,6.3,37,FALSE,FALSE,FALSE,TRUE
2651,steve harvey's funderdome,2017,7.3,37,FALSE,FALSE,FALSE,TRUE
2652,the weekly,2019,6.6,37,FALSE,FALSE,FALSE,TRUE
2653,the interrogation room,2018,7.7,37,FALSE,FALSE,FALSE,TRUE
2654,the family chantel,2019,2.9,37,FALSE,FALSE,FALSE,TRUE
2655,cooks vs. cons,2016,5.4,36,FALSE,FALSE,FALSE,TRUE
2656,beyond the headlines: the college admissions scandal with gretchen carlson,2019,5.3,36,FALSE,FALSE,FALSE,TRUE
2657,nightcap,2016,5.0,36,FALSE,FALSE,FALSE,TRUE
2658,the reflection,2017,6.0,36,FALSE,FALSE,FALSE,TRUE
2659,bakers vs. fakers,2016,6.7,36,FALSE,FALSE,FALSE,TRUE
2660,til death do us part,2019,6.5,36,FALSE,FALSE,FALSE,TRUE
2661,205 live,2016,7.1,36,FALSE,FALSE,FALSE,TRUE
2662,future-worm!,2016,5.4,35,FALSE,FALSE,FALSE,TRUE
2663,after school dice club,2019,6.8,35,FALSE,FALSE,FALSE,TRUE
2664,corazón valiente,2017,,35,FALSE,FALSE,FALSE,TRUE
2665,dinner with dad,2017,,35,FALSE,FALSE,FALSE,TRUE
2666,the untold story,2019,7.3,35,FALSE,FALSE,FALSE,TRUE
2667,homocide city: charlotte,2019,7.6,34,FALSE,FALSE,FALSE,TRUE
2668,holiday magic,2017,7.0,34,FALSE,FALSE,FALSE,TRUE
2669,family by the ton,2018,6.2,34,FALSE,FALSE,FALSE,TRUE
2670,phenoms,2018,7.5,34,FALSE,FALSE,FALSE,TRUE
2671,classicaloid,2016,6.4,34,FALSE,FALSE,FALSE,TRUE
2672,mickey's 90th spectacular,2018,7.0,34,FALSE,FALSE,FALSE,TRUE
2673,man vs. master: chef battle,2019,7.5,33,FALSE,FALSE,FALSE,TRUE
2674,activate: the global citizen movement,2019,5.5,33,FALSE,FALSE,FALSE,TRUE
2675,life of kylie,2017,3.6,33,FALSE,FALSE,FALSE,TRUE
2676,grey's anatomy: b-team,2018,,33,FALSE,FALSE,FALSE,TRUE
2677,terrific trucks,2016,5.9,33,FALSE,FALSE,FALSE,TRUE
2678,truth &amp; iliza,2017,5.5,32,FALSE,FALSE,FALSE,TRUE
2679,cuomo prime time,2017,4.6,32,FALSE,FALSE,FALSE,TRUE
2680,the grill dads,2017,7.6,32,FALSE,FALSE,FALSE,TRUE
2681,fill in the prank,2017,6.2,32,FALSE,FALSE,FALSE,TRUE
2682,hobbykids adventures,2019,2.6,31,FALSE,FALSE,FALSE,TRUE
2683,bride and prejudice: forbidden love,2020,,31,FALSE,FALSE,FALSE,TRUE
2684,cold hearted,2018,6.8,31,FALSE,FALSE,FALSE,TRUE
2685,consumer 101,2018,4.5,31,FALSE,FALSE,FALSE,TRUE
2686,the making of frozen: a return to arendelle,2016,7.1,31,FALSE,FALSE,FALSE,TRUE
2687,bake you rich,2019,3.8,31,FALSE,FALSE,FALSE,TRUE
2688,gordon ramsay's american road trip,2021,,30,FALSE,FALSE,FALSE,TRUE
2689,glam masters,2018,4.5,30,FALSE,FALSE,FALSE,TRUE
2690,my knight and me,2016,4.4,30,FALSE,FALSE,FALSE,TRUE
2691,ellen's greatest night of giveaways,2019,4.9,29,FALSE,FALSE,FALSE,TRUE
2692,strahan &amp; sara,2019,3.5,29,FALSE,FALSE,FALSE,TRUE
2693,absolutely ascot,2018,,29,FALSE,FALSE,FALSE,TRUE
2694,the posh frock shop,2018,8.3,29,FALSE,FALSE,FALSE,TRUE
2695,sean in the wild,2017,7.5,28,FALSE,FALSE,FALSE,TRUE
2696,vets saving pets,2018,7.2,27,FALSE,FALSE,FALSE,TRUE
2697,on the run eating,2018,,27,FALSE,FALSE,FALSE,TRUE
2698,kids halloween baking championship,2016,5.8,26,FALSE,FALSE,FALSE,TRUE
2699,we day 2017,2017,5.5,24,FALSE,FALSE,FALSE,TRUE
2700,the alec baldwin show,2018,3.3,23,FALSE,FALSE,FALSE,TRUE
2701,what's new with hulu,2019,,23,FALSE,FALSE,FALSE,TRUE
2702,top 30,2017,5.9,22,FALSE,FALSE,FALSE,TRUE
2703,page six tv,2017,4.4,22,FALSE,FALSE,FALSE,TRUE
2704,the 76th annual golden globe awards,2019,,21,FALSE,FALSE,FALSE,TRUE
2705,grey's anatomy: post-op,2017,,21,FALSE,FALSE,FALSE,TRUE
2706,superstructures: engineering marvels,2019,,21,FALSE,FALSE,FALSE,TRUE
2707,31 nights of halloween fan fest,2019,,21,FALSE,FALSE,FALSE,TRUE
2708,paranormal lockdown uk,2018,,20,FALSE,FALSE,FALSE,TRUE
2709,ultimate survival wwii,2019,,20,FALSE,FALSE,FALSE,TRUE
2710,ryan's world specials presented by pocket.watch,2019,,18,FALSE,FALSE,FALSE,TRUE
2711,election cycle,2016,,17,FALSE,FALSE,FALSE,TRUE
2712,a brief history,2016,,17,FALSE,FALSE,FALSE,TRUE
2713,gma day,2018,,17,FALSE,FALSE,FALSE,TRUE
2714,tinder takeover,2016,,17,FALSE,FALSE,FALSE,TRUE
2715,48 hours with kygo,2019,,17,FALSE,FALSE,FALSE,TRUE
2716,sad hot girls,2017,,17,FALSE,FALSE,FALSE,TRUE
2717,pocket.watch hobbykidstv mishmash,2018,,16,FALSE,FALSE,FALSE,TRUE
2718,scott peterson: an american murder mystery,2017,,16,FALSE,FALSE,FALSE,TRUE
2719,style evolution,2018,,15,FALSE,FALSE,FALSE,TRUE
2720,almost impossible,2017,,15,FALSE,FALSE,FALSE,TRUE
2721,pocket.watch evantubehd mishmash,2018,,15,FALSE,FALSE,FALSE,TRUE
2722,modern baby,2019,,15,FALSE,FALSE,FALSE,TRUE
2723,going si-ral,2016,,15,FALSE,FALSE,FALSE,TRUE
2724,dessert games,2017,,15,FALSE,FALSE,FALSE,TRUE
2725,savage kingdom,2016,,15,FALSE,FALSE,FALSE,TRUE
2726,pocket.watch ryan toys review ultimate mishmash,2018,,15,FALSE,FALSE,FALSE,TRUE
2727,drag me,2020,,15,FALSE,FALSE,FALSE,TRUE
2728,fear box,2018,,15,FALSE,FALSE,FALSE,TRUE
2729,pocket.watch jilliantubehd ultimate mishmash,2018,,15,FALSE,FALSE,FALSE,TRUE
2730,trials of the wild,2018,,13,FALSE,FALSE,FALSE,TRUE
2731,andy explores,2019,,13,FALSE,FALSE,FALSE,TRUE
2732,rosaline,2016,,13,FALSE,FALSE,FALSE,TRUE
2733,finding the next,2016,,13,FALSE,FALSE,FALSE,TRUE
2734,truth and lies: watergate,2017,,13,FALSE,FALSE,FALSE,TRUE
2735,wildwoods,2017,,13,FALSE,FALSE,FALSE,TRUE
2736,transitioning,2017,,13,FALSE,FALSE,FALSE,TRUE
2737,wilderness vet,2016,,13,FALSE,FALSE,FALSE,TRUE
2738,a murder on orchard street,2017,,13,FALSE,FALSE,FALSE,TRUE
2739,esl: defining moments,2017,,13,FALSE,FALSE,FALSE,TRUE
2740,the big vote,2018,,13,FALSE,FALSE,FALSE,TRUE
2741,blissful thinking,2017,,13,FALSE,FALSE,FALSE,TRUE
2742,pocket.watch captainsparklez mishmash,2018,,13,FALSE,FALSE,FALSE,TRUE
2743,around the way,2019,,13,FALSE,FALSE,FALSE,TRUE
2744,bondi harvest,2018,,13,FALSE,FALSE,FALSE,TRUE
2745,health + happiness with mayo clinic,2018,,13,FALSE,FALSE,FALSE,TRUE
2746,on this day in black history month,2019,,13,FALSE,FALSE,FALSE,TRUE
2747,ayesha's home kitchen,2017,,13,FALSE,FALSE,FALSE,TRUE
2748,esl bootcamp: immortals,2017,,13,FALSE,FALSE,FALSE,TRUE
2749,legendary catch,2019,,13,FALSE,FALSE,FALSE,TRUE
2750,bbquest,2018,,13,FALSE,FALSE,FALSE,TRUE
2751,fantasy forecast,2016,,13,FALSE,FALSE,FALSE,TRUE
2752,the champion within,2017,,10,FALSE,FALSE,FALSE,TRUE
2753,24 hours with,2018,,10,FALSE,FALSE,FALSE,TRUE
2754,strait talk with matt &amp; lz,2016,,10,FALSE,FALSE,FALSE,TRUE
2755,technique critique,2016,,10,FALSE,FALSE,FALSE,TRUE
2756,derek does stuff with a friend,2016,,10,FALSE,FALSE,FALSE,TRUE
2757,caption contest,2017,,10,FALSE,FALSE,FALSE,TRUE
2758,heart of a champion,2016,,10,FALSE,FALSE,FALSE,TRUE
2759,revolt,2017,,10,FALSE,FALSE,FALSE,TRUE
2760,triumph,2016,,10,FALSE,FALSE,FALSE,TRUE
2761,twitter tech support,2017,,10,FALSE,FALSE,FALSE,TRUE
2762,abc news | features,2016,,10,FALSE,FALSE,FALSE,TRUE
2763,on stage,2017,,10,FALSE,FALSE,FALSE,TRUE
2764,the adventures of dr. buckeye bottoms,2017,,10,FALSE,FALSE,FALSE,TRUE
2765,time for bed with punam patel,2017,,10,FALSE,FALSE,FALSE,TRUE
2766,a woman's job,2017,,10,FALSE,FALSE,FALSE,TRUE
2767,get sweaty,2016,,10,FALSE,FALSE,FALSE,TRUE
2768,obsessed (wired),2017,,10,FALSE,FALSE,FALSE,TRUE
2769,esl: replay,2017,,,FALSE,FALSE,FALSE,TRUE
2770,newsy,2016,,,FALSE,FALSE,FALSE,TRUE
2771,esl: player vs player,2017,,,FALSE,FALSE,FALSE,TRUE
2772,stop breathe &amp; think kids: mindful games,2017,,,FALSE,FALSE,FALSE,TRUE
2773,bioterrorism: the truth,2016,,,FALSE,FALSE,FALSE,TRUE
2774,epic conversations,2016,,,FALSE,FALSE,FALSE,TRUE
2775,sophie la girafe,2017,,,FALSE,FALSE,FALSE,TRUE
2776,5 levels,2017,,,FALSE,FALSE,FALSE,TRUE
2777,abc news | garage geniuses,2016,,,FALSE,FALSE,FALSE,TRUE
2778,jeremiah bullfrog forks it,2017,,,FALSE,FALSE,FALSE,TRUE
2779,mujeres rompiendo el silencio,2017,,,FALSE,FALSE,FALSE,TRUE
2780,real estate with rosanna,2017,,,FALSE,FALSE,FALSE,TRUE
2781,lost in the supermarket,2016,,,FALSE,FALSE,FALSE,TRUE
2782,untamed with filipe deandrade,2017,,,FALSE,FALSE,FALSE,TRUE
2783,chief kim,2017,,,FALSE,FALSE,FALSE,TRUE
2784,secret talent theatre,2016,,,FALSE,FALSE,FALSE,TRUE
2785,the mandalorian,2019,8.8,94,FALSE,FALSE,TRUE,FALSE
2786,wandavision,2021,8.1,93,FALSE,FALSE,TRUE,FALSE
2787,the falcon and the winter soldier,2021,8.3,79,FALSE,FALSE,TRUE,FALSE
2788,one strange rock,2018,8.8,75,FALSE,FALSE,TRUE,FALSE
2789,ducktales,2017,8.3,74,FALSE,FALSE,TRUE,FALSE
2790,the owl house,2020,8.0,74,FALSE,FALSE,TRUE,FALSE
2791,disney gallery / star wars: the mandalorian,2020,8.5,71,FALSE,FALSE,TRUE,FALSE
2792,bluey,2018,9.7,70,FALSE,FALSE,TRUE,FALSE
2793,the imagineering story,2019,9.0,70,FALSE,FALSE,TRUE,FALSE
2794,marvel studios: legends,2021,6.4,68,FALSE,FALSE,TRUE,FALSE
2795,marvel studios: assembled,2021,8.2,67,FALSE,FALSE,TRUE,FALSE
2796,secrets of sulphur springs,2021,7.5,66,FALSE,FALSE,TRUE,FALSE
2797,high school musical: the musical: the series,2019,7.4,65,FALSE,FALSE,TRUE,FALSE
2798,the right stuff,2020,6.7,65,FALSE,FALSE,TRUE,FALSE
2799,amphibia,2019,7.9,65,FALSE,FALSE,TRUE,FALSE
2800,the world according to jeff goldblum,2019,7.8,65,FALSE,FALSE,TRUE,FALSE
2801,gordon ramsay: uncharted,2019,7.9,64,FALSE,FALSE,TRUE,FALSE
2802,i am luna,2016,6.7,64,FALSE,FALSE,TRUE,FALSE
2803,star wars resistance,2018,5.0,63,FALSE,FALSE,TRUE,FALSE
2804,marvel's inhumans,2017,5.0,61,FALSE,FALSE,TRUE,FALSE
2805,raven's home,2017,7.4,60,FALSE,FALSE,TRUE,FALSE
2806,cosmos: possible worlds,2020,9.2,59,FALSE,FALSE,TRUE,FALSE
2807,big hero 6 the series,2017,7.2,59,FALSE,FALSE,TRUE,FALSE
2808,andi mack,2017,7.3,59,FALSE,FALSE,TRUE,FALSE
2809,rapunzel's tangled adventure,2017,7.7,59,FALSE,FALSE,TRUE,FALSE
2810,pixar popcorn,2021,6.7,58,FALSE,FALSE,TRUE,FALSE
2811,encore!,2019,7.6,58,FALSE,FALSE,TRUE,FALSE
2812,milo murphy's law,2016,7.6,58,FALSE,FALSE,TRUE,FALSE
2813,diary of a future president,2020,5.9,57,FALSE,FALSE,TRUE,FALSE
2814,big city greens,2018,7.2,57,FALSE,FALSE,TRUE,FALSE
2815,marvel's spider-man,2017,6.1,56,FALSE,FALSE,TRUE,FALSE
2816,prop culture,2020,8.2,55,FALSE,FALSE,TRUE,FALSE
2817,muppets now,2020,6.0,55,FALSE,FALSE,TRUE,FALSE
2818,mech-x4,2016,6.2,54,FALSE,FALSE,TRUE,FALSE
2819,elena of avalor,2016,6.4,54,FALSE,FALSE,TRUE,FALSE
2820,puppy dog pals,2017,7.1,54,FALSE,FALSE,TRUE,FALSE
2821,lab rats: elite force,2016,6.5,54,FALSE,FALSE,TRUE,FALSE
2822,vampirina,2017,6.7,54,FALSE,FALSE,TRUE,FALSE
2823,into the unknown: making frozen ii,2020,8.5,53,FALSE,FALSE,TRUE,FALSE
2824,earth to ned,2020,6.7,53,FALSE,FALSE,TRUE,FALSE
2825,muppet babies,2018,7.1,53,FALSE,FALSE,TRUE,FALSE
2826,hostile planet,2019,8.3,53,FALSE,FALSE,TRUE,FALSE
2827,inside pixar,2020,7.3,53,FALSE,FALSE,TRUE,FALSE
2828,t.o.t.s.,2019,7.2,53,FALSE,FALSE,TRUE,FALSE
2829,stuck in the middle,2016,6.1,53,FALSE,FALSE,TRUE,FALSE
2830,europe from above,2019,8.1,52,FALSE,FALSE,TRUE,FALSE
2831,the wonderful world of mickey mouse,2020,7.9,52,FALSE,FALSE,TRUE,FALSE
2832,one day at disney,2019,7.4,51,FALSE,FALSE,TRUE,FALSE
2833,drain the oceans,2018,7.7,51,FALSE,FALSE,TRUE,FALSE
2834,the lion guard,2016,6.5,51,FALSE,FALSE,TRUE,FALSE
